"","corr","p"
"TGIF2",0.0341531060064702,0.00120971651840798
"ASB13",0.0341515071400025,0.00121035928652412
"TMTC3",0.0341494661030806,0.00121118027207547
"ZNF623",0.0341372910499507,0.00121608825228615
"BLOC1S6",0.0341317609816972,0.00121832358138235
"AC010319.3",0.0341272689813015,0.00122014210153581
"ALKBH2",0.0341194452267108,0.00122331541946844
"POGK",0.0341186263906235,0.00122364797989956
"ATL1",0.0341174280013829,0.00122413484178451
"ZNF785",0.0340964799612972,0.00123267421169476
"TTLL5",0.0340894236821596,0.00123556303271335
"HOMEZ",0.0340750008450034,0.0012414871582355
"ACHE",0.0340675889563266,0.00124454175451264
"SNHG11",0.0340623716158684,0.00124669609065437
"HSPBAP1",0.0340505132942874,0.00125160542231962
"AKR1D1",0.0340219186393931,0.00126351707513552
"RBL1",0.0340042864368802,0.00127091417523163
"DNA2",0.0339978990766837,0.00127360366266329
"SENCR",0.0339722893551412,0.00128443983482484
"ATP5PF",0.0339648163005703,0.00128761788843561
"AC024560.4",0.0339353623300361,0.0013002145263363
"TTC31",0.0339340833416471,0.00130076408137376
"MADCAM1",0.0339029061657174,0.00131422674685747
"RAD1",0.0339008862660129,0.00131510338186403
"SRP9",0.0338946907945444,0.00131779557831921
"EGFL8",0.033888367669005,0.00132054848820703
"MINCR",0.0338803448805944,0.00132404901989312
"SLC17A7",0.0338725959348093,0.00132743819313984
"USP39",0.0338715244830599,0.00132790744562389
"MRPL20",0.033871052470636,0.00132811421650761
"SLC12A4",0.0338476091244294,0.00133842131521469
"AC023983.2",0.0338388935863389,0.00134227196594107
"XIAP",0.0338337993932534,0.00134452738344645
"SLC35C1",0.0338184783134895,0.00135133176530152
"FBXL17",0.0337976756862016,0.00136062145100758
"C8orf37",0.033790183984509,0.00136398136797381
"ZC3H3",0.0337869836276638,0.00136541901166918
"FAN1",0.0337812052574597,0.0013680182737997
"SPAG16",0.0337591860339488,0.00137796497668985
"CHADL",0.0337501544102904,0.00138206406812336
"MAP6D1",0.0337481232625563,0.00138298747183526
"TNFSF4",0.0337326450001425,0.00139004293214723
"LINC02762",0.0337286633252707,0.00139186325891302
"LINC02716",0.0337176653980945,0.0013969026745843
"AL353803.4",0.0337011631396401,0.00140449582203723
"MYO10",0.0336981345012989,0.00140589350833022
"HMGCR",0.0336894039293871,0.00140992975890329
"COPS7B",0.0336683126335114,0.00141972463814078
"CUEDC1",0.0336618735991006,0.00142272742455664
"CLOCK",0.0336581129626125,0.00142448387072169
"ATAD2",0.0336569422446816,0.00142503107508767
"SNU13",0.0336093090418794,0.00144746027846034
"TMPRSS13",0.0336029925053193,0.00145045887624875
"UCHL1",0.0335838775567693,0.0014595680677669
"LRRK1",0.0335740850881225,0.00146425504215031
"UHRF1BP1",0.0335712472827071,0.00146561589192486
"C19orf54",0.0335619446279144,0.00147008509075003
"ELANE",0.0335613875935607,0.00147035310027585
"DCAF8",0.0335523006428915,0.00147473152546742
"BTBD7",0.0335335554154102,0.00148380163513593
"TMCC3",0.033526737318342,0.00148711338133038
"SH3BP4",0.0335172517755268,0.00149173211010286
"CLK2",0.0335140747632495,0.00149328202217935
"PPP1R8",0.0334846748746872,0.0015076953620425
"AC104564.3",0.0334832426870133,0.00150840075659609
"SND1-IT1",0.0334694427238828,0.00151521323700863
"MVK",0.033468715940388,0.00151557280475153
"MIR3936HG",0.0334665778677017,0.00151663104723461
"IMP3",0.0334665043547637,0.00151666744467925
"IGSF9",0.0334644305902816,0.00151769453052181
"SPG7",0.0334602831087993,0.00151975060068382
"UBR5-AS1",0.0334598842795741,0.00151994845120561
"LRSAM1",0.0334596111633158,0.00152008395193744
"INTS14",0.0334570045131261,0.00152137774501649
"RAB35",0.0334510262519608,0.00152434884536341
"MLF1",0.033427137632405,0.0015362745233537
"ZDHHC7",0.0334212524461912,0.00153922568709273
"ZNF496",0.0334192789471874,0.00154021647880646
"SCRN2",0.0334175205880508,0.0015410997546215
"LNX2",0.0334130376641519,0.00154335377078887
"TRAF2",0.0334123781324806,0.00154368563964836
"TRIM25",0.0333915098745964,0.00155422030414158
"CCNL2",0.0333834137076791,0.00155832518357088
"ZNF10",0.0333800708828971,0.00156002295605032
"RBM18",0.0333730180632946,0.00156361056955257
"PARG",0.0333644331947775,0.00156798775201163
"IFT52",0.0333601599321819,0.00157017077069624
"HIST1H3G",0.0333594601529459,0.00157052852309551
"PCNX3",0.0333593131670295,0.00157060367713589
"RWDD4",0.0333572608131303,0.00157165339356732
"HIST1H3C",0.0333504109627315,0.00157516155995947
"RIDA",0.0333488804018998,0.00157594642483186
"FAM98B",0.0333450987114368,0.00157788720298445
"ARHGEF12",0.0333439404915139,0.00157848204588426
"SLFN13",0.0333283586100217,0.00158650474138404
"GLYR1",0.0333269484757126,0.00158723263088094
"AL392172.2",0.0333187535997308,0.00159146878643364
"TOR3A",0.0333182507685722,0.00159172905215873
"PPAT",0.0333051796335436,0.00159850844115959
"KCNA3",0.0333018999802008,0.00160021361005733
"C1orf50",0.0332974935984239,0.00160250722721533
"RGL3",0.0332902666381402,0.00160627556813726
"TAF4B",0.033289008855856,0.00160693224388352
"COX10-AS1",0.033284631922275,0.00160921932413306
"XCR1",0.0332782309900923,0.00161256939915992
"AL589745.1",0.0332725912768874,0.00161552639016043
"AC109322.1",0.033267947248899,0.00161796507295404
"OTUD3",0.0332464402393085,0.00162930311731479
"AKAP12",0.033234685948836,0.00163553058527519
"TOMM34",0.0332272191455555,0.00163949789329142
"AC007731.5",0.0332219349393226,0.00164231087865554
"FLAD1",0.0332209264378271,0.00164284824698531
"ZNF662",0.0332204475256411,0.00164310348643817
"AC004918.4",0.0332083763239644,0.00164954897592333
"LNCTAM34A",0.0332061897937157,0.001650718972052
"TNPO3",0.0331998452585321,0.00165411820884161
"AC135050.6",0.0331952520722451,0.00165658313580525
"AL008729.1",0.0331824551324403,0.00166346842861125
"GCC1",0.0331739648638754,0.00166805106729803
"DCLK2",0.033166825642425,0.00167191346073417
"AC159540.2",0.0331541304942683,0.00167880199578458
"CFI",0.0331451410710032,0.00168369553827321
"TMEM143",0.0331409951768522,0.00168595684261477
"SPATA33",0.0331313952259326,0.0016912036919025
"CHI3L2",0.033129547205918,0.00169221544859139
"NCK2",0.03312548847411,0.00169443948316099
"RPL35",0.0331033916787906,0.00170659493587821
"ELAC2",0.0330908490853618,0.0017135302452828
"INTS12",0.033084856428507,0.00171685296966689
"TDP1",0.0330785305165347,0.00172036689983591
"MTX3",0.0330631432136368,0.00172894189386632
"TIMELESS",0.0330590030778422,0.00173125579724941
"BABAM1",0.0330582827659742,0.00173165866699018
"DNPEP",0.0330483291361695,0.00173723455475898
"GPR63",0.033041398957284,0.00174112648862867
"SKP1",0.0330301410519506,0.00174746593061034
"AC114341.1",0.0330233243000816,0.00175131482059958
"LYPD3",0.0330206237425672,0.00175284176959853
"FOXN3-AS1",0.0330197253679508,0.00175334999971741
"RPS6KA2-IT1",0.0330058059319154,0.00176124185727419
"PDE12",0.0330018717592952,0.00176347831347984
"CCSER1",0.0330000068401736,0.00176453937441104
"DDX42",0.0329985697252686,0.00176535743296059
"ZMYM4",0.0329799355025165,0.0017759963290553
"INVS",0.032972760529859,0.00178010844878774
"CCDC32",0.0329604288693207,0.00178719641904874
"AC025048.2",0.0329442575201947,0.00179653066844813
"EXO1",0.0329349211378857,0.00180194009129015
"DHRS1",0.0329329658958999,0.00180307483613682
"SNRNP48",0.0329319468902023,0.00180366648685538
"AC068234.2",0.0329293148889222,0.00180519549373341
"OSER1-DT",0.0329175832719839,0.00181202523157049
"RHPN1",0.0329079198375556,0.00181766877035378
"AC005332.7",0.0329000322566803,0.00182228715945851
"PAPPA2",0.0328476027761784,0.00185326106380162
"CDC73",0.0328449176407108,0.00185486031146731
"GTF2A1",0.032834521655854,0.0018610640488749
"KARS",0.0328343435365523,0.00186117050629952
"EIF5AL1",0.0328225365641226,0.00186823972351773
"RAMACL",0.0328183737028266,0.00187073803824037
"METRN",0.0328063682319204,0.00187796024043474
"PLBD1-AS1",0.0327941319137181,0.00188534765779569
"KIF23",0.0327759562737601,0.0018963700872105
"NOL9",0.0327679794647723,0.00190122619940048
"MRPL46",0.0327624668838984,0.001904588811286
"TMEM161B",0.0327600369537996,0.00190607277455265
"NUP205",0.0327486632171876,0.0019130328637664
"DGAT2",0.0327463872131184,0.00191442844967585
"ADORA2B",0.0327319703079604,0.00192329025332733
"MED1",0.0327300070785135,0.00192449992320937
"INTS1",0.0327248415921354,0.00192768604379763
"IKBKB",0.0327206014070836,0.00193030504824456
"ZNF286A",0.0327039668675401,0.00194061116088083
"DGUOK-AS1",0.0326785568409405,0.0019564517710145
"AP003465.1",0.0326766111843021,0.00195766957187109
"LINC01585",0.0326687501988363,0.00196259690855484
"AC010186.3",0.0326650780894969,0.00196490251829045
"AC069277.1",0.0326617768863127,0.00196697736873368
"AL122125.1",0.0326607275369654,0.00196763731994022
"KBTBD6",0.0326588102896246,0.00196884362983008
"CRYBG3",0.0326562699645396,0.00197044301856683
"DNAJC6",0.0326513150002844,0.00197356609607542
"MIA3",0.0326435897715758,0.00197844431489516
"FOXN2",0.0326432714102412,0.00197864558645296
"DCAF4",0.0326334090701204,0.00198488998268976
"MCCC2",0.0326136512173141,0.00199745421924024
"HERC1",0.0326023888494122,0.00200464869866702
"ARMC6",0.032599870331157,0.00200626079545562
"A2M-AS1",0.0325938044649524,0.00201014842417388
"BAG4",0.0325769061108949,0.00202101509982536
"FAM217B",0.0325674941428378,0.00202709091523955
"DUSP11",0.0325519727257309,0.0020371472489284
"AC008280.3",0.0325505951053199,0.00203804201757979
"DPYSL2",0.0325057387379561,0.00206737409690834
"AP002851.1",0.0325024985967812,0.00206950778389131
"RAB11FIP2",0.0324962224618524,0.00207364646954329
"HIST1H1C",0.0324735210847241,0.00208867995663417
"BRICD5",0.0324631572824941,0.00209557633162985
"MELTF-AS1",0.0324474988975033,0.00210603549021948
"TDO2",0.0324411315435601,0.00211030229469374
"SYP",0.0324351022852299,0.00211434984397475
"AC020594.1",0.0324327740269635,0.00211591474969345
"ASB7",0.0324301581537501,0.00211767423854521
"AL050343.2",0.0324181004420317,0.0021258018537737
"PJVK",0.0324033180061328,0.00213580511592641
"WDR47",0.0323968239289235,0.00214021328077778
"CXADR",0.0323900704133162,0.00214480639772458
"FRMPD2",0.032389478500452,0.00214520939253066
"TUBE1",0.0323835479446935,0.00214925095413844
"EHBP1",0.0323825111952574,0.00214995819561494
"NKD1",0.0323764178786817,0.00215411919920139
"ZBTB22",0.032369445224661,0.00215888974080551
"CEP120",0.0323666597588633,0.00216079820286594
"AC090241.3",0.0323474459038554,0.00217400475737803
"TTBK2",0.0323281087795132,0.00218737069749968
"STK16",0.0323246599828556,0.00218976242580019
"ZNF843",0.0323125696144883,0.00219816599432673
"ZNF367",0.0323113096479214,0.00219904344884521
"AC010980.1",0.0323058309352848,0.00220286261787875
"MKKS",0.0322978586333654,0.00220843090730933
"AL109615.2",0.0322781440696133,0.00222225605878213
"PYCR1",0.0322719027716237,0.00222664936687825
"AL118508.1",0.0322553570394865,0.00223833460187818
"RALY-AS1",0.0322538621633975,0.0022393931035562
"AC008035.1",0.0322453584401613,0.00224542320508224
"PIAS1",0.0322381013017767,0.00225058109742068
"ANO10",0.0322143691983553,0.00226752417755625
"ZNF69",0.0321787175925922,0.00229319664134983
"AGAP5",0.0321769514153346,0.00229447534646146
"MAP1LC3A",0.0321740815628851,0.00229655450055752
"ABCA9",0.0321577916877495,0.00230838893716397
"PPOX",0.0321449721499358,0.00231774144647331
"LTA4H",0.0321307510380032,0.00232815706231145
"PIN4",0.0321306403062551,0.00232823833070252
"AC011484.1",0.0321276563017901,0.00233042933359468
"ADAT3",0.0321236607126186,0.00233336604814593
"PGAP3",0.0321218793450861,0.0023346764256625
"VAV3-AS1",0.0321106534353265,0.00234294974117109
"PLPP6",0.0320992333674916,0.00235139368284693
"PDSS1",0.0320980480803979,0.00235227167225944
"RANBP17",0.0320941319802246,0.00235517461816065
"GEMIN4",0.0320926470320587,0.00235627624515483
"ITCH",0.0320891831890816,0.00235884777333351
"TSPAN10",0.0320884685938061,0.00235937860249794
"ZNF215",0.0320732340662614,0.00237072145151389
"CCS",0.0320361842707508,0.00239851545467182
"MIS18A",0.0320299837380179,0.00240319599482486
"LINC01282",0.0320240571946243,0.00240767752308628
"NPB",0.0319942601923577,0.00243032550804462
"MOK",0.0319768444855597,0.00244365286929947
"ZNF792",0.0319763343947018,0.00244404422214577
"C9orf85",0.0319719444451808,0.00244741465858294
"METTL18",0.0319701961558413,0.00244875811237333
"POLR2F",0.0319586980726798,0.0024576105131254
"ZSCAN21",0.0319554242970177,0.00246013635015579
"AL009179.2",0.0319538223278829,0.00246137319286936
"PHKA2-AS1",0.0319531827804868,0.00246186713125812
"MPDU1",0.0319478645320911,0.00246597806083557
"PPIH",0.0319462584443196,0.0024672207777119
"PDE6G",0.0319455171052567,0.00246779458503614
"MINDY1",0.0319398757131691,0.00247216510647484
"INSR",0.0319257444750868,0.00248314401686704
"ZNF839",0.0319176376909346,0.00248946249418946
"FAM86C1",0.0318984918135685,0.00250444333241505
"MARCH8",0.0318969097916928,0.00250568487831185
"NINJ1",0.0318866042156281,0.00251378631984699
"ASL",0.0318857309766686,0.00251447389213905
"CNFN",0.0318620635145881,0.00253317484815992
"PTER",0.031844279450517,0.00254731061023262
"CSNK1D",0.0318341245858392,0.00255541457727216
"ALG10",0.0318287269103013,0.00255973171607314
"TP53TG5",0.0318196607678026,0.0025669979576933
"CASP9",0.0318179869576787,0.00256834152689084
"MRPS9",0.0318160888316948,0.00256986593264282
"KCNK5",0.0318106914243303,0.00257420517132625
"TDRD6",0.031800500394327,0.0025824165063546
"DIAPH3",0.0317965783159213,0.00258558306364864
"STAC2",0.031787613847938,0.00259283401395481
"AP001059.1",0.0317867025688352,0.0025935721460927
"PRTFDC1",0.0317861614212949,0.00259401056416592
"LDHAL6B",0.0317833032936546,0.00259632723939114
"BBS4",0.0317784636952256,0.00260025432273537
"TMEM165",0.031772133705165,0.0026053989773122
"LIN37",0.0317660858784048,0.00261032299566312
"NBAS",0.0317641853268919,0.00261187214203949
"KIF17",0.0317601446257468,0.00261516852511506
"MFAP3",0.0317397450107707,0.00263186856046113
"XAB2",0.0317274891593128,0.00264194855940148
"DCBLD2",0.0317009662341814,0.00266388362051882
"AL589863.2",0.031696940350126,0.00266722762755531
"IGFBP2",0.0316917992958537,0.00267150350158093
"EGFL7",0.031689856705575,0.00267312080614167
"GLMN",0.0316811033819478,0.00268041949445411
"MDP1",0.0316560291787085,0.00270142774593667
"ARHGEF19",0.03165589413221,0.00270154129988444
"CEP57",0.0316475910164034,0.00270853136318769
"HDHD2",0.0316456231409597,0.00271019045960158
"FBXO28",0.0316393593583383,0.00271547757581286
"ZFX",0.0316377985421124,0.0027167964908782
"C6orf223",0.0316369070646389,0.00271755006637776
"HIKESHI",0.0316365765588493,0.00271782949499301
"ZNF512",0.0316361052847504,0.00271822798263518
"FBXO22",0.0316329901625547,0.00272086332897536
"ASB9",0.0316302274645288,0.00272320248243198
"NFE2L3",0.0316231084051631,0.00272923859929678
"AC092123.1",0.0316192819255252,0.00273248804719505
"CNST",0.0316078560605377,0.00274221193813723
"MRGBP",0.0315974976987234,0.00275105464359932
"RTTN",0.0315932078747142,0.00275472439230935
"EFCAB11",0.0315840363989108,0.00276258517339591
"RCAN3AS",0.0315801385452854,0.00276593218433077
"SNX14",0.0315735808742097,0.00277157148599973
"ZNF577",0.031571046405952,0.00277375382640445
"TSEN15",0.0315597832231167,0.00278347114790564
"CHMP4A",0.0315533382910124,0.0027890454929659
"LINC02073",0.0315517802657499,0.00279039458797909
"AL590560.2",0.0315430983177526,0.00279792321020366
"MAP4K5",0.0315414094408248,0.00279938988683418
"BAG1",0.0315384172361003,0.00280199014029824
"ZNF777",0.0315377100388162,0.00280260502337726
"ATP8B1",0.0315359785169672,0.00280411104067826
"SREBF2",0.031535179592058,0.00280480616679327
"FTCDNL1",0.0315315828151653,0.00280793758841117
"PAF1",0.0315291294692061,0.00281007534845
"NIPAL3",0.0315272515283941,0.00281171272451602
"PIK3CD-AS2",0.0315174828648291,0.0028202440792897
"GGPS1",0.0315133622459329,0.00282384985849244
"CTH",0.0315068980460437,0.00282951488740739
"PCBD2",0.0315030718536998,0.00283287293274634
"ZNF621",0.0314984358158487,0.00283694661117106
"DENND5B",0.0314888750209948,0.00284536455642751
"ZNF30",0.0314880860428607,0.00284606024152879
"FXYD1",0.0314847340618608,0.00284901759771372
"AC019069.1",0.031482650504555,0.00285085727375006
"MCU",0.0314751923955051,0.00285745129936128
"GRPEL2",0.0314644579120085,0.00286696654601755
"ERCC2",0.0314621007739995,0.00286905982599206
"UBA6",0.0314494852058666,0.00288028693973327
"AL049840.4",0.0314454363143697,0.00288389870590723
"EID2",0.0314397356566348,0.00288899091798369
"MISP3",0.0314344164779939,0.00289374976668224
"AP000465.1",0.0314308305841168,0.00289696195328681
"AC010642.2",0.0314222458131842,0.00290466527910219
"CDR2L",0.0314127695691045,0.00291319024812269
"MYCBPAP",0.0314022370786038,0.00292269221859682
"AC137630.4",0.03139758782868,0.00292689556666445
"YY2",0.0313961368547633,0.0029282085090083
"COX15",0.031395175585525,0.00292907862834944
"S100A1",0.0313919936804175,0.00293196050066224
"MIR646HG",0.031382004008455,0.00294102503184729
"TDRKH-AS1",0.0313792853819119,0.00294349630939124
"SNHG20",0.031376942427026,0.00294562761489406
"WDR27",0.031369210472303,0.00295267110239411
"TSR3",0.0313661428871948,0.00295546979910549
"CLGN",0.0313544096137778,0.00296619694199256
"CLEC10A",0.0313540395679477,0.00296653583336929
"RASA4",0.0313527631365917,0.0029677050720275
"COG8",0.031351794665551,0.00296859249288225
"AC022819.1",0.0313492099963863,0.00297096203945517
"ZSCAN18",0.031347091507251,0.00297290549281773
"ZFP92",0.031344720444473,0.00297508202679834
"AGO3",0.0313402617980797,0.00297917881031328
"AC007611.1",0.0313402593849229,0.00297918102901151
"HOXB6",0.0313358003894218,0.00298328328226916
"TRABD",0.0313301287669037,0.00298850859130216
"ADSSL1",0.0313244034599341,0.00299379182635345
"ZNF563",0.0313167022708354,0.00300091181561685
"LINC00545",0.0313097623980261,0.00300734117081
"ZNF260",0.0313052745593955,0.00301150555739262
"SPECC1L",0.0313016719611385,0.00301485231044089
"SNX19",0.0312920598501274,0.00302379840573322
"USP4",0.0312920262354963,0.00302382973366862
