"gene","cor","pval","FDR"
"SURF4",0.0792727588296932,1.29949189517562e-14,9.14724644731646e-14
"ELK3",0.0790550037080563,1.53425833497199e-14,1.07776134783146e-13
"DNAJC1",0.0789303005119902,1.68699990806682e-14,1.18262841915914e-13
"ACTR2",0.0788477343459087,1.79626117573443e-14,1.25664815586656e-13
"ITM2A",0.0788027848178084,1.85863964218448e-14,1.29763392161492e-13
"PSMA3",0.0785915477706301,2.18150646433394e-14,1.51994574633125e-13
"SRI",0.0784567205639639,2.41579439811926e-14,1.6797627308874e-13
"EZR",0.0781995503812033,2.93330914476322e-14,2.03546664994625e-13
"TMED2",0.0781177197163496,3.1197818178651e-14,2.16048048561063e-13
"JAML",0.0776914929719524,4.2963205759196e-14,2.96324852625422e-13
"SPCS3",0.0776569593050393,4.40883507932904e-14,3.0347333614456e-13
"ITGB7",0.0776520067387691,4.42520680843553e-14,3.0398860425016e-13
"ATP2B4",0.0776346578310372,4.48302999082301e-14,3.07343599170451e-13
"CAP1",0.0776131032810106,4.55590597932848e-14,3.11715087105655e-13
"COPS9",0.0775514967512273,4.77068028074169e-14,3.25758427952441e-13
"EID1",0.0773662789905926,5.47813299198534e-14,3.7257838897777e-13
"IDH2",0.0773247357669851,5.65044458332041e-14,3.83535137292443e-13
"COX6B1",0.0773162964972247,5.68609427890162e-14,3.85190663923216e-13
"SSR3",0.0772916324820981,5.79155368247094e-14,3.91559390271405e-13
"ATP6V0E1",0.0772874029261702,5.80983071127658e-14,3.92020332609018e-13
"PTP4A2",0.077240354643057,6.01700127435721e-14,4.05200026763307e-13
"SH3GLB1",0.0768860475557897,7.82853887733392e-14,5.26157789771303e-13
"RNF167",0.0767358336174356,8.74953408858883e-14,5.86905021903184e-13
"RAB8B",0.0767084443159964,8.92858268025709e-14,5.97743274934628e-13
"TMEM167A",0.0762724266003943,1.23145907628517e-13,8.18023592227488e-13
"ATOX1",0.0761879536569254,1.31033679951605e-13,8.68732982779925e-13
"C17orf49",0.0761223961871117,1.37495382597452e-13,9.09809872081012e-13
"ARF1",0.0759322309935817,1.58062567424733e-13,1.04187291552989e-12
"FLNA",0.0758877207077836,1.63296894070246e-13,1.07430514348906e-12
"TSPO",0.0758311539344162,1.70195321878586e-13,1.11753972388991e-12
"TMA7",0.0757898874750003,1.754076632967e-13,1.14955865160539e-12
"ICAM3",0.0757430366326179,1.81515594413718e-13,1.18731328583045e-12
"TMCO1",0.0755355718186809,2.11170279592048e-13,1.37865176809999e-12
"PTGER4",0.0754106469916188,2.31270578245881e-13,1.50700313938887e-12
"CLEC2B",0.0753144932419252,2.48010578073318e-13,1.61301176347685e-12
"PRR5",0.0752704267599052,2.56074678727784e-13,1.66229881580218e-12
"SEM1",0.0752229549620865,2.65050146667339e-13,1.71730407528213e-12
"CDC42",0.0751841558053114,2.72614722881629e-13,1.76297725326664e-12
"MYH9",0.0750774617593693,2.94526829591927e-13,1.89750712624102e-12
"PSMB3",0.0750030248319167,3.10829222159177e-13,1.99877212219275e-12
"UBE2L3",0.074890395010382,3.37194509615043e-13,2.16019179287091e-12
"ILK",0.0748099805002105,3.5735002930856e-13,2.28503635563473e-12
